URLs that 301s;Ultimate Redirect Destination URL
https://www.bobvila.com/projects/25-master-bedroom/episodes/290-rough-plumbing-and-wall-demolition;https://www.bobvila.com/sections/tv/projects/25-master-bedroom/episodes/290-rough-plumbing-and-wall-demolition/videos/1130579345001-plumbing-and-electrical-work-in-the-home-addition
https://www.bobvila.com/projects/25-master-bedroom/episodes/291-application-of-blueboard-plaster-and-shingles;https://www.bobvila.com/sections/tv/projects/25-master-bedroom/episodes/291-application-of-blueboard-plaster-and-shingles/videos/1135622509001-architects-tour-the-newton-ma-project
https://www.bobvila.com/projects/25-master-bedroom/episodes/305-adding-molding-and-trim;https://www.bobvila.com/sections/tv/projects/25-master-bedroom/episodes/305-adding-molding-and-trim/videos/1135622555001-installing-baseboards-and-making-moldings
https://www.bobvila.com/projects/25-master-bedroom/episodes/306-deck-work;https://www.bobvila.com/sections/tv/projects/25-master-bedroom/episodes/306-deck-work/videos/1135870913001-rebuilding-the-deck-with-salvaged-lumber
https://www.bobvila.com/projects/25-master-bedroom/episodes/307-bookshelf-construction-and-installation;https://www.bobvila.com/sections/tv/projects/25-master-bedroom/episodes/307-bookshelf-construction-and-installation/videos/1135870943001-building-a-bookcase
https://www.bobvila.com/projects/25-master-bedroom/episodes/308-vanity-and-boiler;https://www.bobvila.com/sections/tv/projects/25-master-bedroom/episodes/308-vanity-and-boiler/videos/1135967223001-adding-adjustable-legs-and-toekick-to-the-bathroom-vanity
https://www.bobvila.com/projects/25-master-bedroom/episodes/309-painting-and-tiling;https://www.bobvila.com/sections/tv/projects/25-master-bedroom/episodes/309-painting-and-tiling/videos/1135967235001-bathroom-floor-installation
https://www.bobvila.com/projects/25-master-bedroom/episodes/310-custom-flooring-and-landscaping;https://www.bobvila.com/sections/tv/projects/25-master-bedroom/episodes/310-custom-flooring-and-landscaping/videos/1135967278001-amtico-flooring-installation
https://www.bobvila.com/projects/25-master-bedroom/episodes/311-house-tour;https://www.bobvila.com/sections/tv/projects/25-master-bedroom/episodes/311-house-tour/videos/1135967291001-discussing-the-design
https://www.bobvila.com/projects/24-malibu-beach-house/episodes/351-selecting-the-site;https://www.bobvila.com/sections/tv/projects/24-malibu-beach-house/episodes/351-selecting-the-site/videos/1154843115001-helicopter-tour-of-los-angeles
https://www.bobvila.com/projects/24-malibu-beach-house/episodes/293-house-tour;https://www.bobvila.com/sections/tv/projects/24-malibu-beach-house/episodes/293-house-tour/videos/1139252526001-touring-the-malibu-beach-house
https://www.bobvila.com/projects/24-malibu-beach-house/episodes/294-pouring-the-caissons;https://www.bobvila.com/sections/tv/projects/24-malibu-beach-house/episodes/294-pouring-the-caissons/videos/1139478771001-pouring-the-cement-caissons
https://www.bobvila.com/projects/24-malibu-beach-house/episodes/295-demolition-and-grade-beam-installation;https://www.bobvila.com/sections/tv/projects/24-malibu-beach-house/episodes/295-demolition-and-grade-beam-installation/videos/1144975994001-demolition-continues
https://www.bobvila.com/projects/24-malibu-beach-house/episodes/296-building-the-staircase;https://www.bobvila.com/sections/tv/projects/24-malibu-beach-house/episodes/296-building-the-staircase/videos/1144975989001-incorporating-california-building-code
https://www.bobvila.com/projects/24-malibu-beach-house/episodes/297-framing-and-insulation;https://www.bobvila.com/sections/tv/projects/24-malibu-beach-house/episodes/297-framing-and-insulation/videos/1145914964001-framing-and-erecting-the-second-floor-walls
https://www.bobvila.com/projects/24-malibu-beach-house/episodes/298-installing-windows-and-sprinkler-system;https://www.bobvila.com/sections/tv/projects/24-malibu-beach-house/episodes/298-installing-windows-and-sprinkler-system/videos/1145979955001-tour-of-the-weather-shield-window-factory
https://www.bobvila.com/projects/24-malibu-beach-house/episodes/299-monitoring-network-and-waterproofing;https://www.bobvila.com/sections/tv/projects/24-malibu-beach-house/episodes/299-monitoring-network-and-waterproofing/videos/1145979969001-environmentally-friendly-house
https://www.bobvila.com/projects/24-malibu-beach-house/episodes/300-tile-roof-and-stucco;https://www.bobvila.com/sections/tv/projects/24-malibu-beach-house/episodes/300-tile-roof-and-stucco/videos/1145979989001-clay-tile-roof-installation-and-factory-tour
https://www.bobvila.com/projects/24-malibu-beach-house/episodes/301-distressing-wood-beams-and-hanging-a-door;https://www.bobvila.com/sections/tv/projects/24-malibu-beach-house/episodes/301-distressing-wood-beams-and-hanging-a-door/videos/1145980007001-distressing-wood-beams
https://www.bobvila.com/projects/24-malibu-beach-house/episodes/302-tile-layout;https://www.bobvila.com/sections/tv/projects/24-malibu-beach-house/episodes/302-tile-layout/videos/1146109228001-applying-mortar-scratch-coat-for-shower-wall-tiles
https://www.bobvila.com/projects/24-malibu-beach-house/episodes/303-stone-columns-and-custom-cabinets;https://www.bobvila.com/sections/tv/projects/24-malibu-beach-house/episodes/303-stone-columns-and-custom-cabinets/videos/1146109238001-designing-the-kitchen
https://www.bobvila.com/projects/24-malibu-beach-house/episodes/304-house-tour;https://www.bobvila.com/sections/tv/projects/24-malibu-beach-house/episodes/304-house-tour/videos/1146109241001-touring-the-courtyard-and-meeting-pamela-anderson
https://www.bobvila.com/projects/21-accessible-home/episodes/237-housing-project-introduced;https://www.bobvila.com/sections/tv/projects/21-accessible-home/episodes/237-housing-project-introduced/videos/1111321908001-tour-of-roxbury-massachusetts
https://www.bobvila.com/projects/21-accessible-home/episodes/238-framing-and-shingling;https://www.bobvila.com/sections/tv/projects/21-accessible-home/episodes/238-framing-and-shingling/videos/1111321976001-reviewing-the-blueprints
https://www.bobvila.com/projects/21-accessible-home/episodes/239-installing-siding;https://www.bobvila.com/sections/tv/projects/21-accessible-home/episodes/239-installing-siding/videos/1111029856001-cement-fiber-siding-installation
https://www.bobvila.com/projects/21-accessible-home/episodes/240-insulation-and-door-installation;https://www.bobvila.com/sections/tv/projects/21-accessible-home/episodes/240-insulation-and-door-installation/videos/1111510553001-building-temporary-stairs
https://www.bobvila.com/projects/21-accessible-home/episodes/241-designing-for-the-disabled;https://www.bobvila.com/sections/tv/projects/21-accessible-home/episodes/241-designing-for-the-disabled/videos/1111558901001-making-the-home-handicapped-accessible
https://www.bobvila.com/projects/21-accessible-home/episodes/242-building-the-railing-system;https://www.bobvila.com/sections/tv/projects/21-accessible-home/episodes/242-building-the-railing-system/videos/1111510548001-building-a-porch-railing
https://www.bobvila.com/projects/21-accessible-home/episodes/243-landscaping-and-stairs;https://www.bobvila.com/sections/tv/projects/21-accessible-home/episodes/243-landscaping-and-stairs/videos/1111566706001-planting-trees-and-shrubs-in-the-front-yard
https://www.bobvila.com/projects/21-accessible-home/episodes/244-installing-a-tankless-water-heater;https://www.bobvila.com/sections/tv/projects/21-accessible-home/episodes/244-installing-a-tankless-water-heater/videos/1111662467001-installing-recessed-lighting
https://www.bobvila.com/projects/21-accessible-home/episodes/246-accessible-fixtures-and-elevator;https://www.bobvila.com/sections/tv/projects/21-accessible-home/episodes/246-accessible-fixtures-and-elevator/videos/1111662465001-home-elevator-installation
https://www.bobvila.com/projects/21-accessible-home/episodes/247-energy-efficiency;https://www.bobvila.com/sections/tv/projects/21-accessible-home/episodes/247-energy-efficiency/videos/1111680524001-energy-efficient-boiler-installed
https://www.bobvila.com/projects/21-accessible-home/episodes/248-lockset-installation;https://www.bobvila.com/sections/tv/projects/21-accessible-home/episodes/248-lockset-installation/videos/1111697876001-discussing-the-northern-white-cedar-picket-fence
https://www.bobvila.com/projects/21-accessible-home/episodes/249-accessible-unit-tour;https://www.bobvila.com/sections/tv/projects/21-accessible-home/episodes/249-accessible-unit-tour/videos/1111721642001-wireless-home-security-system-installed
https://www.bobvila.com/projects/22-kitchen-remodel/episodes/261-project-introduced;https://www.bobvila.com/sections/tv/projects/22-kitchen-remodel/episodes/261-project-introduced/videos/1127985648001-shoreline-house-tour-of-miami
https://www.bobvila.com/projects/22-kitchen-remodel/episodes/262-inspection-of-structure;https://www.bobvila.com/sections/tv/projects/22-kitchen-remodel/episodes/262-inspection-of-structure/videos/1127985660001-building-for-hurricane-safety
https://www.bobvila.com/projects/22-kitchen-remodel/episodes/263-pouring-the-foundation-and-constructing-the-walls;https://www.bobvila.com/sections/tv/projects/22-kitchen-remodel/episodes/263-pouring-the-foundation-and-constructing-the-walls/videos/1128831796001-pouring-concrete-for-the-home-addition
https://www.bobvila.com/projects/22-kitchen-remodel/episodes/264-roofing-and-landscaping;https://www.bobvila.com/sections/tv/projects/22-kitchen-remodel/episodes/264-roofing-and-landscaping/videos/1128831805001-roof-flashing
https://www.bobvila.com/projects/22-kitchen-remodel/episodes/265-choosing-a-stucco-finish;https://www.bobvila.com/sections/tv/projects/22-kitchen-remodel/episodes/265-choosing-a-stucco-finish/videos/1128831832001-mixing-stucco
https://www.bobvila.com/projects/22-kitchen-remodel/episodes/266-tying-floor-slabs-and-building-a-partition;https://www.bobvila.com/sections/tv/projects/22-kitchen-remodel/episodes/266-tying-floor-slabs-and-building-a-partition/videos/1125410602001-pouring-a-concrete-floor
https://www.bobvila.com/projects/22-kitchen-remodel/episodes/267-adding-a-glass-block-window;https://www.bobvila.com/sections/tv/projects/22-kitchen-remodel/episodes/267-adding-a-glass-block-window/videos/1125459078001-patio-plan-and-demolition
https://www.bobvila.com/projects/22-kitchen-remodel/episodes/268-spa-installation-and-window-construction;https://www.bobvila.com/sections/tv/projects/22-kitchen-remodel/episodes/268-spa-installation-and-window-construction/videos/1129007420001-installing-the-hot-tub
https://www.bobvila.com/projects/22-kitchen-remodel/episodes/269-landscaping-and-countertop;https://www.bobvila.com/sections/tv/projects/22-kitchen-remodel/episodes/269-landscaping-and-countertop/videos/1130127308001-project-update-on-the-patio-and-kitchen
https://www.bobvila.com/projects/22-kitchen-remodel/episodes/270-installing-a-feature-garden-and-grill;https://www.bobvila.com/sections/tv/projects/22-kitchen-remodel/episodes/270-installing-a-feature-garden-and-grill/videos/1135622514001-tiling-the-patio
https://www.bobvila.com/projects/22-kitchen-remodel/episodes/271-installing-pantry-system;https://www.bobvila.com/sections/tv/projects/22-kitchen-remodel/episodes/271-installing-pantry-system/videos/1130337858001-creating-a-tropical-sinkhole-garden
https://www.bobvila.com/projects/22-kitchen-remodel/episodes/272-house-tour;https://www.bobvila.com/sections/tv/projects/22-kitchen-remodel/episodes/272-house-tour/videos/1130365390001-installing-a-sod-lawn
https://www.bobvila.com/projects/23-craftsman-bungalow/episodes/273-project-introduction;https://www.bobvila.com/sections/tv/projects/23-craftsman-bungalow/episodes/273-project-introduction/videos/1115617545001-project-plans-and-tour-of-the-sears-kit-house
https://www.bobvila.com/projects/23-craftsman-bungalow/episodes/274-wiring-plumbing-and-plastering;https://www.bobvila.com/sections/tv/projects/23-craftsman-bungalow/episodes/274-wiring-plumbing-and-plastering/videos/1116556384001-removing-the-porch-columns
https://www.bobvila.com/projects/23-craftsman-bungalow/episodes/275-reconditioning-the-windows;https://www.bobvila.com/sections/tv/projects/23-craftsman-bungalow/episodes/275-reconditioning-the-windows/videos/1116632527001-fixing-old-double-hung-windows
https://www.bobvila.com/projects/23-craftsman-bungalow/episodes/276-interior-trim-and-porch-framing;https://www.bobvila.com/sections/tv/projects/23-craftsman-bungalow/episodes/276-interior-trim-and-porch-framing/videos/1116101708001-building-an-interior-soffit
https://www.bobvila.com/projects/23-craftsman-bungalow/episodes/277-repairing-the-front-facade;https://www.bobvila.com/sections/tv/projects/23-craftsman-bungalow/episodes/277-repairing-the-front-facade/videos/1116845120001-kitchen-demolition
https://www.bobvila.com/projects/23-craftsman-bungalow/episodes/278-swimming-pool-and-porch;https://www.bobvila.com/sections/tv/projects/23-craftsman-bungalow/episodes/278-swimming-pool-and-porch/videos/1118331045001-swimming-pool-construction
https://www.bobvila.com/projects/23-craftsman-bungalow/episodes/279-working-on-the-pool;https://www.bobvila.com/sections/tv/projects/23-craftsman-bungalow/episodes/279-working-on-the-pool/videos/1118610101001-project-plans-for-the-porch-and-pool-deck
https://www.bobvila.com/projects/23-craftsman-bungalow/episodes/280-exterior-paint-preparation;https://www.bobvila.com/sections/tv/projects/23-craftsman-bungalow/episodes/280-exterior-paint-preparation/videos/1116850774001-exterior-paint-stripping-and-priming
https://www.bobvila.com/projects/23-craftsman-bungalow/episodes/281-floor-tile-and-cabinet-installation;https://www.bobvila.com/sections/tv/projects/23-craftsman-bungalow/episodes/281-floor-tile-and-cabinet-installation/videos/1116920454001-installing-porcelain-mosaic-tile-in-the-bathroom
https://www.bobvila.com/projects/23-craftsman-bungalow/episodes/282-installing-custom-light-grids;https://www.bobvila.com/sections/tv/projects/23-craftsman-bungalow/episodes/282-installing-custom-light-grids/videos/1116617652001-installing-rope-lights
https://www.bobvila.com/projects/23-craftsman-bungalow/episodes/283-installing-cabinets;https://www.bobvila.com/sections/tv/projects/23-craftsman-bungalow/episodes/283-installing-cabinets/videos/1118401979001-custom-building-a-cabinet
https://www.bobvila.com/projects/23-craftsman-bungalow/episodes/284-hardwood-floor-repair-and-refinishing;https://www.bobvila.com/sections/tv/projects/23-craftsman-bungalow/episodes/284-hardwood-floor-repair-and-refinishing/videos/1118567880001-wood-floor-repair
https://www.bobvila.com/projects/23-craftsman-bungalow/episodes/285-house-tour;https://www.bobvila.com/sections/tv/projects/23-craftsman-bungalow/episodes/285-house-tour/videos/1123429408001-tour-of-the-home-s-remodeled-exterior
https://www.bobvila.com/projects/18-loft-conversion/episodes/217-loft-conversion-initial-tour;https://www.bobvila.com/sections/tv/projects/18-loft-conversion/episodes/217-loft-conversion-initial-tour/videos/1113230320001-tour-of-boston-s-leather-district
https://www.bobvila.com/projects/18-loft-conversion/episodes/218-plumbing-heating-and-the-big-dig;https://www.bobvila.com/sections/tv/projects/18-loft-conversion/episodes/218-plumbing-heating-and-the-big-dig/videos/1114442169001-reviewing-the-plumbing-and-heating
https://www.bobvila.com/projects/18-loft-conversion/episodes/219-plastering-the-loft;https://www.bobvila.com/sections/tv/projects/18-loft-conversion/episodes/219-plastering-the-loft/videos/1114933287001-wall-plastering
https://www.bobvila.com/projects/18-loft-conversion/episodes/220-elevating-the-kitchen-and-bedroom;https://www.bobvila.com/sections/tv/projects/18-loft-conversion/episodes/220-elevating-the-kitchen-and-bedroom/videos/1115138342001-progress-report-on-the-loft-common-areas
https://www.bobvila.com/projects/18-loft-conversion/episodes/221-paint-and-plate-glass-windows;https://www.bobvila.com/sections/tv/projects/18-loft-conversion/episodes/221-paint-and-plate-glass-windows/videos/1115301130001-stripping-old-paint
https://www.bobvila.com/projects/18-loft-conversion/episodes/222-framing-a-wall-with-built-in-cabinets;https://www.bobvila.com/sections/tv/projects/18-loft-conversion/episodes/222-framing-a-wall-with-built-in-cabinets/videos/1115377967001-cabinet-boxes-installed
https://www.bobvila.com/projects/18-loft-conversion/episodes/223-installing-plumbing-fixtures;https://www.bobvila.com/sections/tv/projects/18-loft-conversion/episodes/223-installing-plumbing-fixtures/videos/1115378013001-pergo-floor-installation
https://www.bobvila.com/projects/18-loft-conversion/episodes/224-installing-stainless-steel-countertops;https://www.bobvila.com/sections/tv/projects/18-loft-conversion/episodes/224-installing-stainless-steel-countertops/videos/1115426744001-fabricating-stainless-steel-kitchen-countertops
https://www.bobvila.com/projects/18-loft-conversion/episodes/225-drywall-and-plastering-tips;https://www.bobvila.com/sections/tv/projects/18-loft-conversion/episodes/225-drywall-and-plastering-tips/videos/1115437010001-building-and-installing-cabinets
https://www.bobvila.com/projects/18-loft-conversion/episodes/226-installing-track-lighting;https://www.bobvila.com/sections/tv/projects/18-loft-conversion/episodes/226-installing-track-lighting/videos/1115478261001-lighting-design-discussed
https://www.bobvila.com/projects/18-loft-conversion/episodes/227-building-a-closet-system;https://www.bobvila.com/sections/tv/projects/18-loft-conversion/episodes/227-building-a-closet-system/videos/1115524914001-discussing-the-hallway-walls
https://www.bobvila.com/projects/18-loft-conversion/episodes/228-kitchen-work-and-shutters;https://www.bobvila.com/sections/tv/projects/18-loft-conversion/episodes/228-kitchen-work-and-shutters/videos/1115523659001-covering-doors-with-plastic-laminate
https://www.bobvila.com/projects/18-loft-conversion/episodes/229-loft-conversion-final-tour;https://www.bobvila.com/sections/tv/projects/18-loft-conversion/episodes/229-loft-conversion-final-tour/videos/1115561197001-tour-of-the-building-in-boston-s-leather-district
https://www.bobvila.com/projects/19-elmwood-neighborhood/episodes/236-kitchen-project-begins;https://www.bobvila.com/sections/tv/projects/19-elmwood-neighborhood/episodes/236-kitchen-project-begins/videos/1101299078001-overview-of-the-elmwood-neighborhood-project
https://www.bobvila.com/projects/19-elmwood-neighborhood/episodes/250-appliances-and-deck-installed;https://www.bobvila.com/sections/tv/projects/19-elmwood-neighborhood/episodes/250-appliances-and-deck-installed/videos/1101274373001-installing-a-granite-countertop-and-kitchen-cabinets
https://www.bobvila.com/projects/19-elmwood-neighborhood/episodes/251-bathroom-renovation-begins;https://www.bobvila.com/sections/tv/projects/19-elmwood-neighborhood/episodes/251-bathroom-renovation-begins/videos/1101335778001-bathroom-remodel
https://www.bobvila.com/projects/19-elmwood-neighborhood/episodes/252-sunroom-and-hot-tub;https://www.bobvila.com/sections/tv/projects/19-elmwood-neighborhood/episodes/252-sunroom-and-hot-tub/videos/1101334312001-home-three-roof-deck-and-hot-tub-installation-project
https://www.bobvila.com/projects/19-elmwood-neighborhood/episodes/253-restoring-a-bench-porch;https://www.bobvila.com/sections/tv/projects/19-elmwood-neighborhood/episodes/253-restoring-a-bench-porch/videos/1101391310001-house-five-queen-anne-victorian-porch-restoration
https://www.bobvila.com/projects/19-elmwood-neighborhood/episodes/254-restoring-the-front-porch;https://www.bobvila.com/sections/tv/projects/19-elmwood-neighborhood/episodes/254-restoring-the-front-porch/videos/1102341173001-house-six-portico-restoration-hardscaping-and-landscaping
https://www.bobvila.com/projects/19-elmwood-neighborhood/episodes/255-front-porch-and-bathroom;https://www.bobvila.com/sections/tv/projects/19-elmwood-neighborhood/episodes/255-front-porch-and-bathroom/videos/1101989060001-house-seven-shingle-style-renovation
https://www.bobvila.com/projects/19-elmwood-neighborhood/episodes/256-two-more-porch-renovations;https://www.bobvila.com/sections/tv/projects/19-elmwood-neighborhood/episodes/256-two-more-porch-renovations/videos/1102860111001-house-eight-side-porch-renovation-landscaping-and-home-inspection
https://www.bobvila.com/projects/19-elmwood-neighborhood/episodes/257-front-porch-restoration;https://www.bobvila.com/sections/tv/projects/19-elmwood-neighborhood/episodes/257-front-porch-restoration/videos/1102856136001-restoring-the-front-porch
https://www.bobvila.com/projects/19-elmwood-neighborhood/episodes/258-attic-demolition-and-countertops;https://www.bobvila.com/sections/tv/projects/19-elmwood-neighborhood/episodes/258-attic-demolition-and-countertops/videos/1102951874001-house-ten-attic-conversion
https://www.bobvila.com/projects/19-elmwood-neighborhood/episodes/259-workout-room;https://www.bobvila.com/sections/tv/projects/19-elmwood-neighborhood/episodes/259-workout-room/videos/1103006408001-house-eleven-renovating-attic-space
https://www.bobvila.com/projects/19-elmwood-neighborhood/episodes/260-project-wrap-up;https://www.bobvila.com/sections/tv/projects/19-elmwood-neighborhood/episodes/260-project-wrap-up/videos/1103049098001-preparing-the-turret-room-for-the-spa-tub
https://www.bobvila.com/projects/14-victorian-restoration/episodes/166-initial-tour;https://www.bobvila.com/sections/tv/projects/14-victorian-restoration/episodes/166-initial-tour/videos/1094040689001-tour-of-medford-ma
https://www.bobvila.com/projects/14-victorian-restoration/episodes/167-moving-the-entrance-and-kitchen-layout;https://www.bobvila.com/sections/tv/projects/14-victorian-restoration/episodes/167-moving-the-entrance-and-kitchen-layout/videos/1094040724001-relocating-the-front-door
https://www.bobvila.com/projects/14-victorian-restoration/episodes/168-electrical-systems-and-wiring-and-upstairs-framing;https://www.bobvila.com/sections/tv/projects/14-victorian-restoration/episodes/168-electrical-systems-and-wiring-and-upstairs-framing/videos/1094040751001-first-floor-framing-and-barn-renovation-demolition
https://www.bobvila.com/projects/14-victorian-restoration/episodes/169-roof-work-and-lighting;https://www.bobvila.com/sections/tv/projects/14-victorian-restoration/episodes/169-roof-work-and-lighting/videos/1094040778001-hvac-system-installation
https://www.bobvila.com/projects/14-victorian-restoration/episodes/170-skylight-installation-roofing-and-painting;https://www.bobvila.com/sections/tv/projects/14-victorian-restoration/episodes/170-skylight-installation-roofing-and-painting/videos/1094187247001-skylight-and-gable-window-installation
https://www.bobvila.com/projects/14-victorian-restoration/episodes/171-barn-insulation-video-wiring-and-a-new-balcony;https://www.bobvila.com/sections/tv/projects/14-victorian-restoration/episodes/171-barn-insulation-video-wiring-and-a-new-balcony/videos/1094187266001-blowing-in-cellulose-insulation
https://www.bobvila.com/projects/14-victorian-restoration/episodes/172-blueboard-installation-landscaping-and-a-new-garage-door;https://www.bobvila.com/sections/tv/projects/14-victorian-restoration/episodes/172-blueboard-installation-landscaping-and-a-new-garage-door/videos/1094248494001-drywall-vs-blueboard-explained
https://www.bobvila.com/projects/14-victorian-restoration/episodes/173-work-on-the-driveway-and-finishing-the-deck;https://www.bobvila.com/sections/tv/projects/14-victorian-restoration/episodes/173-work-on-the-driveway-and-finishing-the-deck/videos/1094248507001-building-the-backyard-deck
https://www.bobvila.com/projects/14-victorian-restoration/episodes/174-flooring-glass-block-walls-and-floors-and-water-filtration;https://www.bobvila.com/sections/tv/projects/14-victorian-restoration/episodes/174-flooring-glass-block-walls-and-floors-and-water-filtration/videos/1095936069001-installing-wood-laminate-flooring
https://www.bobvila.com/projects/14-victorian-restoration/episodes/175-landscaping-begins-flooring-continues-and-water-heater-installed;https://www.bobvila.com/sections/tv/projects/14-victorian-restoration/episodes/175-landscaping-begins-flooring-continues-and-water-heater-installed/videos/1095936110001-discussing-the-plantings-on-the-property
https://www.bobvila.com/projects/14-victorian-restoration/episodes/176-cabinets-countertops-and-closets;https://www.bobvila.com/sections/tv/projects/14-victorian-restoration/episodes/176-cabinets-countertops-and-closets/videos/1096399046001-installing-the-kitchen-cabinets
https://www.bobvila.com/projects/14-victorian-restoration/episodes/177-final-house-tour;https://www.bobvila.com/sections/tv/projects/14-victorian-restoration/episodes/177-final-house-tour/videos/1099084941001-tour-of-the-home-s-exterior-lighting-design-and-completed-kitchen
https://www.bobvila.com/projects/16-lifespan-house/episodes/191-new-project-begins;https://www.bobvila.com/sections/tv/projects/16-lifespan-house/episodes/191-new-project-begins/videos/1096399106001-tour-of-low-country-architecture-in-south-carolina
https://www.bobvila.com/projects/16-lifespan-house/episodes/192-working-on-the-first-floor;https://www.bobvila.com/sections/tv/projects/16-lifespan-house/episodes/192-working-on-the-first-floor/videos/1098695183001-installing-the-tongue-and-groove-plywood-subfloor-system
https://www.bobvila.com/projects/16-lifespan-house/episodes/193-framing-the-roof;https://www.bobvila.com/sections/tv/projects/16-lifespan-house/episodes/193-framing-the-roof/videos/1099084988001-tour-of-i-on-architecture
https://www.bobvila.com/projects/16-lifespan-house/episodes/194-fireplace-and-porch-columns;https://www.bobvila.com/sections/tv/projects/16-lifespan-house/episodes/194-fireplace-and-porch-columns/videos/1099440506001-building-a-rumford-fireplace
https://www.bobvila.com/projects/16-lifespan-house/episodes/195-metal-roofing-and-windows;https://www.bobvila.com/sections/tv/projects/16-lifespan-house/episodes/195-metal-roofing-and-windows/videos/1099623494001-installing-a-hurricane-resistant-door
https://www.bobvila.com/projects/16-lifespan-house/episodes/196-installing-garage-doors-and-skylight;https://www.bobvila.com/sections/tv/projects/16-lifespan-house/episodes/196-installing-garage-doors-and-skylight/videos/1100713202001-installing-custom-garage-doors
https://www.bobvila.com/projects/16-lifespan-house/episodes/197-installing-a-stairway;https://www.bobvila.com/sections/tv/projects/16-lifespan-house/episodes/197-installing-a-stairway/videos/1099622071001-building-code-check
https://www.bobvila.com/projects/16-lifespan-house/episodes/198-front-porch-and-bathroom;https://www.bobvila.com/sections/tv/projects/16-lifespan-house/episodes/198-front-porch-and-bathroom/videos/1101077793001-finishing-the-front-porch-and-installing-custom-pine-shutters
https://www.bobvila.com/projects/16-lifespan-house/episodes/199-plaster-and-trim-work;https://www.bobvila.com/sections/tv/projects/16-lifespan-house/episodes/199-plaster-and-trim-work/videos/1101137654001-applying-veneer-plaster-to-the-stairway-walls
https://www.bobvila.com/projects/16-lifespan-house/episodes/200-landscaping-begins;https://www.bobvila.com/sections/tv/projects/16-lifespan-house/episodes/200-landscaping-begins/videos/1101078158001-discussing-the-home-s-landscaping-and-hardscaping
https://www.bobvila.com/projects/16-lifespan-house/episodes/201-working-on-the-kitchen;https://www.bobvila.com/sections/tv/projects/16-lifespan-house/episodes/201-working-on-the-kitchen/videos/1101139317001-cherry-kitchen-cabinet-installation
https://www.bobvila.com/projects/16-lifespan-house/episodes/202-completing-the-living-room;https://www.bobvila.com/sections/tv/projects/16-lifespan-house/episodes/202-completing-the-living-room/videos/1101185992001-installing-a-reclaimed-heart-pine-floor
https://www.bobvila.com/projects/16-lifespan-house/episodes/203-final-house-tour;https://www.bobvila.com/sections/tv/projects/16-lifespan-house/episodes/203-final-house-tour/videos/1101233480001-interior-decorating
https://www.bobvila.com/projects/15-habitat-for-humanity/episodes/178-habitat-for-humanity-project-begins;https://www.bobvila.com/sections/tv/projects/15-habitat-for-humanity/episodes/178-habitat-for-humanity-project-begins/videos/1103134221001-habitat-for-humanity-s-blitz-build-in-yonkers-ny
https://www.bobvila.com/projects/15-habitat-for-humanity/episodes/179-framing-the-walls;https://www.bobvila.com/sections/tv/projects/15-habitat-for-humanity/episodes/179-framing-the-walls/videos/1104270066001-building-walls-with-structural-insulated-panels
https://www.bobvila.com/projects/15-habitat-for-humanity/episodes/180-working-on-the-roof;https://www.bobvila.com/sections/tv/projects/15-habitat-for-humanity/episodes/180-working-on-the-roof/videos/1104950657001-installing-the-engineered-wood-flooring-system
https://www.bobvila.com/projects/15-habitat-for-humanity/episodes/181-exterior-trim-and-porch-ceiling;https://www.bobvila.com/sections/tv/projects/15-habitat-for-humanity/episodes/181-exterior-trim-and-porch-ceiling/videos/1105240891001-engineered-wood-exterior-trim-and-porch-ceiling
https://www.bobvila.com/projects/15-habitat-for-humanity/episodes/182-sheathing-and-shingling-the-roof;https://www.bobvila.com/sections/tv/projects/15-habitat-for-humanity/episodes/182-sheathing-and-shingling-the-roof/videos/1104881260001-installing-dimensional-asphalt-shingles
https://www.bobvila.com/projects/15-habitat-for-humanity/episodes/183-siding-and-drywall;https://www.bobvila.com/sections/tv/projects/15-habitat-for-humanity/episodes/183-siding-and-drywall/videos/1105297951001-touring-the-lp-engineered-wood-siding-plant
https://www.bobvila.com/projects/15-habitat-for-humanity/episodes/184-building-the-back-porch;https://www.bobvila.com/sections/tv/projects/15-habitat-for-humanity/episodes/184-building-the-back-porch/videos/1105453354001-building-the-back-porch
https://www.bobvila.com/projects/15-habitat-for-humanity/episodes/185-painting-and-door-installation;https://www.bobvila.com/sections/tv/projects/15-habitat-for-humanity/episodes/185-painting-and-door-installation/videos/1105390887001-painting-with-low-voc-paint
https://www.bobvila.com/projects/15-habitat-for-humanity/episodes/186-floor-installation;https://www.bobvila.com/sections/tv/projects/15-habitat-for-humanity/episodes/186-floor-installation/videos/1105492074001-pergo-flooring-installation
https://www.bobvila.com/projects/15-habitat-for-humanity/episodes/187-working-on-the-kitchen;https://www.bobvila.com/sections/tv/projects/15-habitat-for-humanity/episodes/187-working-on-the-kitchen/videos/1105506243001-aristokraft-kitchen-cabinet-installation
https://www.bobvila.com/projects/15-habitat-for-humanity/episodes/188-carpet-and-bathroom-fixtures;https://www.bobvila.com/sections/tv/projects/15-habitat-for-humanity/episodes/188-carpet-and-bathroom-fixtures/videos/1105623168001-installing-carpet-in-the-bedroom
https://www.bobvila.com/projects/15-habitat-for-humanity/episodes/189-interior-design;https://www.bobvila.com/sections/tv/projects/15-habitat-for-humanity/episodes/189-interior-design/videos/1105623252001-decorative-painting-techniques-with-b-smith
