"Full URL";"Canonical To"
"https://www.domino.com/content/palm-springs-home-tour-vantage-design-studio/?param4=dom-us-pinterest&test=xyz";"https://www.domino.com/content/palm-springs-home-tour-vantage-design-studio/"
"https://www.domino.com/content/red-white-and-blue-decor/?utm_campaign=dom-pin-pm-82-78157";"https://www.domino.com/content/red-white-and-blue-decor/"
"https://www.domino.com/content/arches-in-bathroom/?param4=dom-us-pinterest";"https://www.domino.com/content/arches-in-bathroom/"
"https://www.domino.com/content/built-in-kids-beds/?param4=dom-us-pinterest";"https://www.domino.com/content/built-in-kids-beds/"
"https://www.domino.com/content/evolved-living-healthiest-condo-in-canada/?param4=dom-us-pinterest";"https://www.domino.com/content/evolved-living-healthiest-condo-in-canada/"
"https://www.domino.com/content/melbourne-kitchen-renovation-secret-passageway/?param4=dom-us-pinterest";"https://www.domino.com/content/melbourne-kitchen-renovation-secret-passageway/"
"https://www.domino.com/?product=160-piece-pearn-crystal-earseeds";"https://www.domino.com/"
"https://www.domino.com/?product=4-7-x-3-7-decorative-porcelain-vase-white-target-14-99";"https://www.domino.com/"
"https://www.domino.com/content/barnaby-lane-founder-melbourne-home-tour/?param4=dom-us-pinterest&test=xyz";"https://www.domino.com/content/barnaby-lane-founder-melbourne-home-tour/"
"https://www.domino.com/content/sway-studio-austin-home-tour/?param4=dom-us-pinterest";"https://www.domino.com/content/sway-studio-austin-home-tour/"
"https://www.domino.com/content/colorful-salt-lake-city-home-tour/?param4=dom-us-pinterest";"https://www.domino.com/content/colorful-salt-lake-city-home-tour/"
"https://www.domino.com/?product=frames-bathmat";"https://www.domino.com/"
"https://www.domino.com/content/kitchen-makeover-monochrome/?param4=dom-us-pinterest";"https://www.domino.com/content/kitchen-makeover-monochrome/"
"https://www.domino.com/content/helene-henderson-malibu-farmhouse/?param4=dom-us-instafeed&utm_source=like2buy.curalate.com&crl8_id=4a2f1cd5-7dc4-4ee3-a257-a9793045e7f1";"https://www.domino.com/content/helene-henderson-malibu-farmhouse/"
"https://www.domino.com/?newsletter%2F";"https://www.domino.com/"
"https://www.domino.com/?brand=satchel-page";"https://www.domino.com/"
"https://www.domino.com/?product=pouch-loeffler-randall-78";"https://www.domino.com/"
"https://www.domino.com/?product=7-5-flying-landed-butterflies-plate-by-astier-de-vilatte";"https://www.domino.com/"
"https://www.domino.com/content/anastasia-casey-kitchen-organization-tips-shira-gill/?param4=dom-us-pinterest";"https://www.domino.com/content/anastasia-casey-kitchen-organization-tips-shira-gill/"
"https://www.domino.com/?product=13-6-inch-oval-platter-by-fiesta-bed-bath-beyond-32";"https://www.domino.com/"
"https://www.domino.com/content/claire-saffitz-fall-baking-recipes/?sourceid=aff_82537_57e9fd7e-fd70-4798-8cad-708b8a5c6696&veh=aff&wmlspartner=imp_82537&cn=HolidayHomeBrandedContent1_br_pm_aff_nap_82537_hom";"https://www.domino.com/content/claire-saffitz-fall-baking-recipes/"
"https://www.domino.com/content/covid-thanksgiving-decoration-ideas/?sourceid=aff_82537_57e9fd7e-fd70-4798-8cad-708b8a5c6696&veh=aff&wmlspartner=imp_82537&cn=HolidayHomeBrandedContent1_br_pm_aff_nap_82537_hom";"https://www.domino.com/content/covid-thanksgiving-decoration-ideas/"
"https://www.domino.com/content/thanksgiving-recipes/?sourceid=aff_82537_57e9fd7e-fd70-4798-8cad-708b8a5c6696&veh=aff&wmlspartner=imp_82537&cn=HolidayHomeBrandedContent1_br_pm_aff_nap_82537_hom";"https://www.domino.com/content/thanksgiving-recipes/"
"https://www.domino.com/?product=229736";"https://www.domino.com/"
"https://www.domino.com/?brand=turkish-towel-cacala-23-90";"https://www.domino.com/"
"https://www.domino.com/content/bedroom-ideas/?utm_campaign=dom-pin-pm-38-15140";"https://www.domino.com/content/bedroom-ideas/"
"https://www.domino.com/content/edie-parker-brett-heyman-home-tour/?param4=dom-us-pinterest&test=xyz";"https://www.domino.com/content/edie-parker-brett-heyman-home-tour/"
"https://www.domino.com/content/carter-kay-yellow-kitchen-before-after/?utm_campaign=dom-pin-pm-68-00000&utm_medium=designpin";"https://www.domino.com/content/carter-kay-yellow-kitchen-before-after/"
"https://www.domino.com/content/casa-yamagoya-connecticut-home-tour/?param4=dom-us-pinterest";"https://www.domino.com/content/casa-yamagoya-connecticut-home-tour/"
"https://www.domino.com/content/small-dc-apartment-tour/?param4=dom-us-pinterest";"https://www.domino.com/content/small-dc-apartment-tour/"
"https://www.domino.com/content/rent-vs-buy-homeownership/?source=stashwealth";"https://www.domino.com/content/rent-vs-buy-homeownership/"
"https://www.domino.com/?product=18-cinnamon-mohair-pillow-cb2-119";"https://www.domino.com/"
"https://www.domino.com/content/texas-carr-mansion/?param4=dom-us-pinterest";"https://www.domino.com/content/texas-carr-mansion/"
"https://www.domino.com/content/hybrid-spaces-work-from-home/?utm_source=postup&utm_medium=email";"https://www.domino.com/content/hybrid-spaces-work-from-home/"
"https://www.domino.com/?product=light-weight-microfiber-duvet-cover-set";"https://www.domino.com/"
"https://www.domino.com/?product=prune-a-cookbook-abes-books-22";"https://www.domino.com/"
"https://www.domino.com/renovation/working-holiday-backyard-renovation/?param4=dom-us-pinterest.";"https://www.domino.com/renovation/working-holiday-backyard-renovation/"
"https://www.domino.com/content/sebastian-brauer-home-tour-chicago/?param4=dom-us-pinterest";"https://www.domino.com/content/sebastian-brauer-home-tour-chicago/"
"https://www.domino.com/design-inspiration/emma-beryl-new-orleans-traditional-home/?param4=dom-us-pinterest.";"https://www.domino.com/design-inspiration/emma-beryl-new-orleans-traditional-home/"
"https://www.domino.com/content/historic-london-home-tour/?param4=dom-us-pinterest";"https://www.domino.com/content/historic-london-home-tour/"
"https://www.domino.com/content/outdoor-furniture-ideas-backdrop-paint/?param4=dom-us-pinterest";"https://www.domino.com/content/outdoor-furniture-ideas-backdrop-paint/"
"https://www.domino.com/content/small-patio-ideas-tiny-canal-cottage/?param4=dom-us-pinterest.https%3A%2F%2Fwww.domino.com%2Fcontent%2Fsmall-patio-ideas-tiny-canal-cottage%2F%3Fparam4%3Ddom-us-pinterest";"https://www.domino.com/content/small-patio-ideas-tiny-canal-cottage/"
"https://www.domino.com/content/small-patio-ideas-tiny-canal-cottage/?param4=dom-us-pinterest.";"https://www.domino.com/content/small-patio-ideas-tiny-canal-cottage/"
"https://www.domino.com/content/rustic-decorating-ideas-diy-rustic-decor/?utm_source=Sailthru&utm_medium=email&utm_campaign=11.16%20Valid%20Users%20-%20Emtek%20Takeover&utm_content=Final&utm_term=Valid%20Users";"https://www.domino.com/content/rustic-decorating-ideas-diy-rustic-decor/"
"https://www.domino.com/content/best-chicago-interior-design/?utm_campaign=view";"https://www.domino.com/content/best-chicago-interior-design/"
"https://www.domino.com/?brand=lumber-patchwork-pillow-in-casa-by-paboy-120";"https://www.domino.com/"
"https://www.domino.com/content/blues-clues-host-former-brooklyn-home/?param4=dom-us-pinterest.";"https://www.domino.com/content/blues-clues-host-former-brooklyn-home/"
"https://www.domino.com/content/french-farmhouse-basque-coast/?param4=dom-us-pinterest";"https://www.domino.com/content/french-farmhouse-basque-coast/"
"https://www.domino.com/?brand=s-1500-snohetta-price-upon-request";"https://www.domino.com/"
"https://www.domino.com/?brand=menagerie-fabric-matthew-williamson";"https://www.domino.com/"
"https://www.domino.com/?brand=james-blake-spotify";"https://www.domino.com/"
"https://www.domino.com/content/jonathan-adler-clinique-beauty-collection/?utm_source=Sailthru&utm_medium=email&utm_campaign=6.17%20Daily%20Active&utm_content=Final&utm_term=Daily%20Active";"https://www.domino.com/content/jonathan-adler-clinique-beauty-collection/"
